audio_source,audio_path,sampling_rate,transcript,toxicity,split,toxic_spans_text,BIO_Tag,start_sec,end_sec,duration,__row_id,pseudo_speaker_id,duration_recomputed
retrieval,C-elZKgdjmI_1.wav,16000,,0,train,[],[],182.53,190.75,8.22,27641,SPEAKER_00169,8.22
common_voice,cv_3136.wav,16000,Nhưng mà cứ nghe cô ấy nói hết đã,0,validation,[],[],,,4.5,27642,SPEAKER_00076,4.5
vitosa,vitosa_train_2510.wav,16000,mày có làm đĩ hông hả thằng chó đẻ,1,train,[],[],,,2.872125,27643,,2.872125
fosd,fosd_16012.wav,16000,"Còn cao hơn cả sự cộng sinh , chính là sự cộng hưởng .",0,train,[],[],,,5.376,27644,SPEAKER_00932,5.376
fosd,fosd_19529.wav,16000,bạn nhất định phải thử trò chơi tàu siêu tốc ở đây,0,external_non_toxic,[],[],,,4.464,27645,SPEAKER_01115,4.464
retrieval,5kfLCjQhB9E_34.wav,16000,,0,train,[],[],,,10.428,27646,SPEAKER_00035,10.428
vitosa,vitosa_train_7798.wav,16000,đụ má cái ông phòng thu này cứ địt mẹ cứ mix không được mix có lấy tiền nhưng mà mày,1,train,[],[],,,3.805,27647,,3.805
fosd,fosd_20530.wav,16000,"Mọi người đều lắc lư theo tiếng nhạc , riêng có anh và em đều im lặng .",0,train,[],[],,,3.864,27648,SPEAKER_00182,3.864
vitosa,vitosa_train_7862.wav,16000,ai dậy chị linda đụ má mày nói dì mày nói dì đụ má mày ha mày sống sao để cho người,1,train,[],[],,,6.925,27649,,6.925
retrieval,5kfLCjQhB9E_30.wav,16000,,0,train,[],[],,,8.7,27650,SPEAKER_04560,8.7
fosd,fosd_7744.wav,16000,nhà thuốc tây mọc lên như nấm,0,train,[],[],,,2.208,27651,SPEAKER_00203,2.208
vitosa,vitosa_validation_1181.wav,16000,cái con đụ chủ con chủ con ra con làm việc trước con mất dạy con này đụ má giả con gái giả đồ kia con trai giả con gái mà giả kiểu như hả,1,validation,[],[],,,9.685,27652,,9.685
vitosa,vitosa_train_4199.wav,16000,sợ quá địt mẹ nhảy xuống CT nhảy CT bắn mẹ vào mồm thằng CT luôn ạ vãi lồn khổ thân thằng CT,1,train,[],[],,,6.40875,27653,,6.40875
fosd,fosd_25762.wav,16000,"Hơn nữa , ta có Bảy Đức , Trưởng trại giam cũng là cơ sở tại đây .",0,train,[],[],,,5.184,27654,SPEAKER_01985,5.184
fosd,fosd_19430.wav,16000,"Trong thời gian tại ngoại , An đã bỏ trốn .",0,external_non_toxic,[],[],,,3.744,27655,SPEAKER_01252,3.744
fosd,fosd_5871.wav,16000,loại giấy tờ nào tôi phải làm,0,external_non_toxic,[],[],,,2.016,27656,SPEAKER_01015,2.016
vitosa,vitosa_train_6034.wav,16000,mày có đủ nhận thức chưa đấy là hãm lồn,1,train,[],[],,,2.95725,27657,,2.95725
fosd,fosd_21668.wav,16000,"Trên nền đất , cả trăm con cò đen , cò trắng bị buộc lại với nhau .",0,external_non_toxic,[],[],,,5.904,27658,SPEAKER_02039,5.904
fosd,fosd_24986.wav,16000,"Bình Dương , Cần Thơ , Đồng Tháp đều đánh tiếng mời .",0,train,[],[],,,2.976,27659,SPEAKER_01985,2.976
fosd,fosd_18028.wav,16000,chúng tôi có thể xem căn phòng được không,0,train,[],[],,,2.784,27660,SPEAKER_00209,2.784
fosd,fosd_17016.wav,16000,"Thuận lợi là vậy , nhưng khó khăn cũng không ít .",0,external_non_toxic,[],[],,,3.24,27661,SPEAKER_00565,3.24
retrieval,eAqR-ptRBkk_16.wav,16000,,0,train,[],[],966.178,973.726,7.548,27662,SPEAKER_00013,7.548
vitosa,vitosa_train_1190.wav,16000,xem hông cắm thêm chục cái sừng nữa tròn một trăm hông địt mẹ nói thì đéo bao giờ nghe đâu đầu như con tôm ấy cứt cứ lộn mẹ lên não,1,train,[],[],,,7.666875,27663,,7.666875
vitosa,vitosa_train_4108.wav,16000,mày dơ cái con đĩ mẹ mày á,1,train,[],[],,,5.269,27664,,5.269
vitosa,vitosa_validation_703.wav,16000,chơi cái lồn má mày tự nhiên tao kêu mày cover xong mày đi ra chỗ đó mày kêu tao cú,1,validation,[],[],,,6.9893125,27665,,6.9893125
fosd,fosd_15513.wav,16000,"Về mặt tâm lý , rất không yên ổn , thường hay quấy khóc thất thường .",0,train,[],[],,,7.224,27666,SPEAKER_00154,7.224
common_voice,cv_1900.wav,16000,và mong được gặp bà thầy ấy nói chuyện,0,train,[],[],,,2.736,27667,SPEAKER_05334,2.736
fosd,fosd_9578.wav,16000,cây bấc thường mọc ven bờ ao,0,train,[],[],,,2.856,27668,SPEAKER_00159,2.856
fosd,fosd_23094.wav,16000,bà sẽ cần một chút đồ uống chứ trà hay cà phê thưa bà,0,train,[],[],,,5.112,27669,SPEAKER_00059,5.112
common_voice,cv_513.wav,16000,Như mơ về mẹ,0,validation,[],[],,,2.88,27670,SPEAKER_02414,2.88
fosd,fosd_16935.wav,16000,"Bạn sẽ thấy một bảng Action trong danh sách, nằm ở phía phải.",0,external_non_toxic,[],[],,,4.152,27671,SPEAKER_01660,4.152
common_voice,cv_2065.wav,16000,Nhưng mày Nhớ là chỉ xem qua thôi đấy,0,validation,[],[],,,5.064,27672,SPEAKER_00076,5.064
fosd,fosd_24641.wav,16000,"Biết đã sập bẫy lừa , các nạn nhân đã tố cáo với công an .",0,external_non_toxic,[],[],,,8.904,27673,SPEAKER_00904,8.904
vitosa,vitosa_validation_818.wav,16000,đã map này là phải chơi tới chết nếu mà kailey dề được là cái lúc mà địt mẹ thằng lồn này chết anh tele dề luôn anh lời hơn dậy giờ chơi lại,1,validation,[],[],,,6.877,27674,,6.877
fosd,fosd_16861.wav,16000,Nhưng ngài Bonaparte đã đáp lại bằng giọng dứt khoát.,0,external_non_toxic,[],[],,,4.248,27675,SPEAKER_01131,4.248
retrieval,R6g946lCMPs_102.wav,16000,,0,train,[],[],,,6.588,27676,SPEAKER_00035,6.588
fosd,fosd_24581.wav,16000,"Đôi lúc nước mãnh liệt và dữ dội , trào dâng như những ngọn sóng vỗ bờ .",0,train,[],[],,,5.4,27677,SPEAKER_00026,5.4
vitosa,vitosa_train_4264.wav,16000,mày nói mày nói chị dân chị hương mà bao mười hai quận á làm mày sủa bậy rồi á mày mới là cái thằng sủa bậy á,1,train,[],[],,,8.6084375,27678,,8.6084375
vitosa,vitosa_train_3307.wav,16000,tại vì đụ má nó nó lại bị kick ở một cái địt mẹ một cái nơi nào đó hoặc là nó dề hải phòng nó camp net con mẹ nó rồi,1,train,[],[],,,8.305,27679,,8.305
vitosa,vitosa_train_4941.wav,16000,tao tán dô cái mỏ lồn tao tán dô cái mỏ lồn bố mày,1,train,[],[],,,7.30425,27680,,7.30425
vitosa,vitosa_validation_1978.wav,16000,không nuốt được trôi đâu chứ còn địt thằng bố mày gớm mà bây giờ địt mẹ ví dụ như tao nhá,1,validation,[],[],,,8.9846875,27681,,8.9846875
vitosa,vitosa_train_616.wav,16000,má vẫn trúng luôn kìa không flash không flash,1,train,[],[],,,7.1978125,27682,,7.1978125
vitosa,vitosa_train_3647.wav,16000,gì cơ thằng mọi đen cút mẹ ra khỏi đây đi,1,train,[],[],,,3.2310625,27683,,3.2310625
vitosa,vitosa_validation_2155.wav,16000,mình hiểu tại sao người ta gọi cái đó là ghế salon nhưng mà đụ má cái này là dân chơi cái này là cu,1,validation,[],[],,,8.295,27684,,8.295
vitosa,vitosa_validation_662.wav,16000,thiệt sao cứ đến banh mình hỏi là bây giờ tụi tui đi nhậu đi đâu ơ bây giờ tui đi kiếm cu để bú thôi có gì gặp sau nha,1,validation,[],[],,,7.4329375,27685,,7.4329375
fosd,fosd_3942.wav,16000,vải dệt đôi bailini,0,external_non_toxic,[],[],,,1.44,27686,SPEAKER_02203,1.44
vitosa,vitosa_train_2547.wav,16000,cái thằng làm nghề có tâm như tui vầy nè còn hổng được công nhận còn má cái con chó đi lừa đảo người khác á thì nó lại được tung hô tui đi có một phút,1,train,[],[],,,10.597,27687,,10.597
vitosa,vitosa_train_5477.wav,16000,đụ má tự dô trỏng lục ăn mày cô hồn chán thiệt chứ,1,train,[],[],,,8.1515,27688,,8.1515
vitosa,vitosa_train_2526.wav,16000,địt mẹ mày dân trí nó thấp như thế này,1,train,[],[],,,9.43175,27689,,9.43175
common_voice,cv_2708.wav,16000,Chạnh lòng câu thơ cũ,0,validation,[],[],,,3.096,27690,SPEAKER_00043,3.096
fosd,fosd_18455.wav,16000,"Các tỉnh Tây Nguyên nhiều mây , có mưa rào vài nơi .",0,train,[],[],,,5.472,27691,SPEAKER_00131,5.472
retrieval,ONBa0kwBjmQ_62.wav,16000,,0,train,[],[],,,6.428,27692,SPEAKER_00779,6.428
vitosa,vitosa_train_2151.wav,16000,đâu thằng lồn kia xong chưa nó có chat chưa nó có chát chưa chưa chat đúng không,1,train,[],[],,,6.517,27693,,6.517
fosd,fosd_20425.wav,16000,"Thực ra hiện nay , không còn ai sống hoàn toàn truyền thống nữa .",0,train,[],[],,,3.984,27694,SPEAKER_00182,3.984
retrieval,yWzBn8fVY0Q_56.wav,16000,,0,train,[],[],1941.826,1948.798,6.972,27695,SPEAKER_00013,6.972
fosd,fosd_3474.wav,16000,nghe hay đấy tôi sẽ vui,0,train,[],[],,,2.256,27696,SPEAKER_00288,2.256
retrieval,NbvKJ0b7ppc_36.wav,16000,,0,train,[],[],394.658,400.67,6.012,27697,SPEAKER_00035,6.012
fosd,fosd_23483.wav,16000,"Tại ngoại thành , hệ thống kênh , rạch cũng ô nhiễm nặng .",0,train,[],[],,,5.016,27698,SPEAKER_00158,5.016
fosd,fosd_6761.wav,16000,vâng tôi muốn lắm tôi nên mặc gì,0,train,[],[],,,3.12,27699,SPEAKER_00041,3.12
fosd,fosd_8809.wav,16000,cậu ta trùm áo lên người cụ già đánh tới tấp,0,validation,[],[],,,2.28,27700,SPEAKER_00137,2.28
vitosa,vitosa_train_640.wav,16000,Please i want lose get me out năm chục phút của cuộc đời cái địt mẹ,1,train,[],[],,,10.776625,27701,,10.776625
fosd,fosd_20133.wav,16000,"Chia tay cũng được một năm rồi , nhưng nước mắt vẫn rơi Linh ngước lên .",0,train,[],[],,,4.584,27702,SPEAKER_00335,4.584
vitosa,vitosa_test_1934.wav,16000,đầu tiên thì có thể là bỏ cái này hoặc cái kia khi có thì không thể bỏ được.,0,test,[],[],,,7.0,27703,,7.0
retrieval,6ga71BYa480_14.wav,16000,,0,train,[],[],283.266,294.302,11.036,27704,SPEAKER_01995,11.036
fosd,fosd_5478.wav,16000,những anh chàng nằm ườn trên giường có thể là những người sáng tạo nhất trên thế giới,0,external_non_toxic,[],[],,,3.696,27705,SPEAKER_00447,3.696
fosd,fosd_22629.wav,16000,"Chất xơ rất giàu trong ngũ cốc nguyên hạt , rau củ , hoa quả và các loại đậu .",0,train,[],[],,,6.024,27706,SPEAKER_00507,6.024
vitosa,vitosa_train_6704.wav,16000,bú lồn bỗng nhiên phát hiện một chùm dừa đang trôi trên dòng sông mặt lồn nhanh óc đã lao đến lấy chùm dừa để bú tạm cũng được đấy,1,train,[],[],,,7.333,27707,,7.333
fosd,fosd_14068.wav,16000,chúng tôi xin lỗi vì sự phiền phức này vui lòng cho chúng tôi biết khi chúng tôi có thể gặp bạn,0,external_non_toxic,[],[],,,7.464,27708,SPEAKER_00559,7.464
retrieval,F0FDCeoa41k_69.wav,16000,,0,train,[],[],,,5.18,27709,SPEAKER_01653,5.18
fosd,fosd_16284.wav,16000,Vật quý báu này được ngài Charles Baskerville trao cho tôi.,0,train,[],[],,,5.208,27710,SPEAKER_00211,5.208
fosd,fosd_12653.wav,16000,tình yêu và lời đáp,0,external_non_toxic,[],[],,,1.584,27711,SPEAKER_01208,1.584
vitosa,vitosa_train_7423.wav,16000,cãi nhau cái lồn à đâu nét một phát một ti a cho thầy xem nào cãi cãi cái lồn cám ơn nguyễn hiếu trung nha,1,train,[],[],,,10.28025,27712,,10.28025
common_voice,cv_1187.wav,16000,Bản tính khó mà thay đổi được,0,validation,[],[],,,2.664,27713,SPEAKER_01779,2.664
vitosa,vitosa_train_2551.wav,16000,mày nhậu vô mày ngủ tao nói làm chi dạ đụ má mày mày uống rượu hay mày uống quần què,1,train,[],[],,,5.600375,27714,,5.600375
vitosa,vitosa_train_3803.wav,16000,cảm ơn cậu bé xạo lồn nha đụ má đánh ad cái đụ má đi kiếm rừng người ta nó ăn kìa địt mẹ mày ác chưa nó ác chưa,1,train,[],[],,,6.2805,27715,,6.2805
fosd,fosd_4385.wav,16000,va li của tôi màu đen và nó có kích cỡ này,0,external_non_toxic,[],[],,,2.688,27716,SPEAKER_01321,2.688
retrieval,-FRml4AVPB4_8.wav,16000,,0,train,[],[],3265.474,3268.958,3.484,27717,SPEAKER_01692,3.484
vitosa,vitosa_validation_1065.wav,16000,đụ má tụi mày nhắn gì đâu mà nhắn sáng đêm tối ngày dợ con đĩ mẹ tụi mày,1,validation,[],[],,,5.3870625,27718,,5.3870625
fosd,fosd_20232.wav,16000,"Nếu đây là cuộc thi chuyên nghiệp , có cho vàng tôi cũng không dám thi .",0,external_non_toxic,[],[],,,4.704,27719,SPEAKER_00504,4.704
fosd,fosd_5935.wav,16000,xây dựng các cơ sở giáo dục tiên tiến,0,external_non_toxic,[],[],,,2.592,27720,SPEAKER_02708,2.592
vitosa,vitosa_train_1674.wav,16000,tài trợ địt mẹ đổi tên hết dô game thì địt mẹ mày call tùm lum tè le hết dô game call đụ má mày từ A tới Z,1,train,[],[],,,8.295,27721,,8.295
fosd,fosd_7251.wav,16000,các mẫu vẽ này là gì,0,train,[],[],,,1.896,27722,SPEAKER_00112,1.896
vitosa,vitosa_train_4710.wav,16000,sợ địt mẹ mày mang tiếng lắm,1,train,[],[],,,2.29925,27723,,2.29925
fosd,fosd_16338.wav,16000,Cằm Alexandra hếch cao lên chút nữa khi nghe giọng lạnh lùng của chàng.,0,train,[],[],,,5.424,27724,SPEAKER_00979,5.424
vitosa,vitosa_train_651.wav,16000,má cái lồn dì đấy,1,train,[],[],,,7.1975625,27725,,7.1975625
fosd,fosd_4823.wav,16000,xin lỗi làm ơn cho tôi một hamburger,0,external_non_toxic,[],[],,,2.208,27726,SPEAKER_01003,2.208
fosd,fosd_12850.wav,16000,thiết bị mới chữa nấc hiệu quả,0,external_non_toxic,[],[],,,3.792,27727,SPEAKER_00606,3.792
retrieval,RlOmT9AueBw_45.wav,16000,,0,train,[],[],,,13.98,27728,SPEAKER_00035,13.98
vitosa,vitosa_train_6657.wav,16000,nhai lông nách cạ răng vào lông dái bị ép nuốt tinh dịch búng trứng dái se lông dái tôi đau đớn đến mức con cặc đã bị tê liệt sau đêm đó,1,train,[],[],,,7.015,27729,,7.015
vitosa,vitosa_train_985.wav,16000,địt con mẹ vãi cả lồn địt mẹ bảo bên phải lách qua bên trái ạ đéo thể hiểu được đéo hiểu mày đầu mày nghĩ cái lồn gì,1,train,[],[],,,8.017125,27730,,8.017125
retrieval,ef_lApT7r54_85.wav,16000,,0,train,[],[],,,7.836,27731,SPEAKER_01653,7.836
vitosa,vitosa_train_329.wav,16000,cái địt mẹ cái thằng này nó địt mười sáu cuộc gọi nhỡ nó chỉ để,1,train,[],[],,,9.353625,27732,,9.353625
vitosa,vitosa_train_2452.wav,16000,mà chúng mày khen chúng nó à con cụ tổ nhà chúng mày nữa đúng là lũ chó dái,1,train,[],[],,,5.0296875,27733,,5.0296875
vitosa,vitosa_test_393.wav,16000,từ thể chất cho tới tinh thần một thời gian mà bạn không để tâm hồn mình chạy lúc nào.,0,test,[],[],,,7.0,27734,,7.0
fosd,fosd_16719.wav,16000,"Nhà bác bị đứt cab à, bài từ mấy tháng trước rồi, ý đồ là gì ?",0,train,[],[],,,6.096,27735,SPEAKER_00362,6.096
vitosa,vitosa_validation_1805.wav,16000,giết nó hay lời lồn mẹ tụi mày,1,validation,[],[],,,7.1978125,27736,,7.1978125
fosd,fosd_18020.wav,16000,"Phi hành , xào tôm , cà rốt , đậu , đảo đều , nêm gia vị .",0,external_non_toxic,[],[],,,4.224,27737,SPEAKER_01299,4.224
fosd,fosd_6207.wav,16000,ta là bọ cạp hay thiên bình,0,train,[],[],,,2.256,27738,SPEAKER_00203,2.256
retrieval,kr0ypY0jAJI_24.wav,16000,,0,train,[],[],,,9.916,27739,SPEAKER_00035,9.916
vitosa,vitosa_train_2648.wav,16000,nó sống ở pháp chính xác là nó sống ở pháp luôn địt mẹ tự nhiên bây giờ mới nhớ đó chứ,1,train,[],[],,,7.477,27740,,7.477
fosd,fosd_7283.wav,16000,nó uống dè dặt và tỏ ra rất bướng bỉnh,0,external_non_toxic,[],[],,,2.712,27741,SPEAKER_02722,2.712
retrieval,0qYT7he8-hk_18.wav,16000,,0,train,[],[],3032.77,3045.566,12.796,27742,SPEAKER_00035,12.796
vitosa,vitosa_test_1208.wav,16000,thống nhất gần năm mươi năm còn nghèo chết mẹ chả do thối nát,1,test,"['nghèo chết mẹ', 'thối nát']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-T', 'I-T', 'I-T', 'O', 'O', 'B-T', 'I-T']",,,6.6361875,27743,,6.6361875
retrieval,y-6gIUvZ6f4_27.wav,16000,,0,train,[],[],,,8.028,27744,SPEAKER_00978,8.028
fosd,fosd_21468.wav,16000,"Sau đó , y xuống Quảng Ninh sống chui lủi .",0,external_non_toxic,[],[],,,4.152,27745,SPEAKER_02170,4.152
fosd,fosd_10864.wav,16000,nợ một cuộc chiến chống tham nhũng vẫn chưa vào đâu,0,external_non_toxic,[],[],,,3.672,27746,SPEAKER_02612,3.672
fosd,fosd_8390.wav,16000,vui lòng cho tôi tạp chí Times,0,external_non_toxic,[],[],,,2.328,27747,SPEAKER_03646,2.328
fosd,fosd_14408.wav,16000,#NAME?,0,external_non_toxic,[],[],,,4.344,27748,SPEAKER_01594,4.344
retrieval,VKeQN2yaBes_8.wav,16000,,0,train,[],[],195.106,208.03,12.924,27749,SPEAKER_00675,12.924
vitosa,vitosa_validation_1183.wav,16000,mùa đó đụ má mày đi chơi net ngồi chơi như một con chó đói luôn mà lúc đó lại có dợ dợ lại có bầu nữa chứ địt mẹ mới ác,1,validation,[],[],,,9.1081875,27750,,9.1081875
retrieval,Ky18-50t1q4_64.wav,16000,,0,train,[],[],648.13,657.47,9.34,27751,SPEAKER_01266,9.34
vitosa,vitosa_validation_1156.wav,16000,giận quá giận rớt cái răng ra ngoài luôn địt con mẹ mày chứ,1,validation,[],[],,,5.197,27752,,5.197
vitosa,vitosa_train_2621.wav,16000,giáo diên không phải tên Thảo cái lồn má nó,1,train,[],[],,,5.197,27753,,5.197
vitosa,vitosa_train_2116.wav,16000,ồ fuck kill cút con mẹ sang Nga hiểu chưa,1,train,[],[],,,5.2013125,27754,,5.2013125
fosd,fosd_12325.wav,16000,đa số câu trả lời là a người ước mơ cao,0,external_non_toxic,[],[],,,2.952,27755,SPEAKER_00447,2.952
vitosa,vitosa_train_7316.wav,16000,cái lồn má nhỏ đó nó nó nó sợ quá nó đang nó nó đang ở chuồng cái đụ má nó đứng lên nó chạy dô cầu,1,train,[],[],,,6.4111875,27756,,6.4111875
vitosa,vitosa_train_318.wav,16000,tụi mà mấy em cái tụi mà nó giả bộ mà nó ăn chiên á mấy tụi nó ngồi ở dưới nó nhèo nhèo nhèo nhèo đụ má tao hông uống cái này đâu thằng lồn uống đi muốn khỏe mạnh thì uống,1,train,[],[],,,10.48925,27757,,10.48925
vitosa,vitosa_train_2271.wav,16000,tui nói mong cái não heo của anh chấp nhận,1,train,[],[],,,3.205,27758,,3.205
fosd,fosd_17104.wav,16000,"Cách không xa , là Lăng Chủ tịch Hồ Chí Minh .",0,external_non_toxic,[],[],,,2.952,27759,SPEAKER_03773,2.952
fosd,fosd_3337.wav,16000,ti vi giảm âm lượng về bốn,0,external_non_toxic,[],[],,,2.016,27760,SPEAKER_02696,2.016
common_voice,cv_1117.wav,16000,Bước từng nhịp một hai như đang tiến vào ngôi làng,0,validation,[],[],,,4.248,27761,SPEAKER_01140,4.248
fosd,fosd_25856.wav,16000,"Đằng này , bị cáo còn ngập vào cá độ , cờ bạc .",0,train,[],[],,,4.224,27762,SPEAKER_01985,4.224
fosd,fosd_10541.wav,16000,người khởi xướng dịch vụ tẩy rửa án mạng,0,external_non_toxic,[],[],,,2.28,27763,SPEAKER_03268,2.28
retrieval,mp6jA2Zd8Js_40.wav,16000,,0,train,[],[],11.042,22.91,11.868,27764,SPEAKER_00035,11.868
fosd,fosd_24215.wav,16000,"Họ có sức trẻ , tài năng và lòng nhiệt huyết .",0,external_non_toxic,[],[],,,3.12,27765,SPEAKER_00113,3.12
retrieval,0qYT7he8-hk_16.wav,16000,,0,train,[],[],1471.81,1480.734,8.924,27766,SPEAKER_00747,8.924
fosd,fosd_16067.wav,16000,"Ngây ngô giây lát , nắng làm hoa nhỏ muốn cười tươi quá .",0,train,[],[],,,4.344,27767,SPEAKER_00932,4.344
retrieval,yWzBn8fVY0Q_84.wav,16000,,0,train,[],[],1538.37,1546.846,8.476,27768,SPEAKER_00013,8.476
vitosa,vitosa_validation_1948.wav,16000,đi theo mày riết đụ má riết ai cũng ghét tao luôn mà tao có làm tội gì đâu tao chỉ đi hát giúp dui thôi tao nghĩ mày là có tiền mày mướn tao làm tao hát thôi ai nghĩ gì đâu,1,validation,[],[],,,7.877,27769,,7.877
vitosa,vitosa_train_8524.wav,16000,đụ má chú khùng hả ai mà bú cu chú tại vì chú nói với tui á là chú có tinh trùng muốn bán,1,train,[],[],,,4.8990625,27770,,4.8990625
retrieval,eoHsqzSf8PQ_49.wav,16000,,0,train,[],[],2828.514,2834.718,6.204,27771,SPEAKER_04609,6.204
vitosa,vitosa_test_978.wav,16000,vì mười nghìn nhá chửi con cặc gì anh tao địt mẹ đi rừng đéo biết đánh elipse thì cắt cu mẹ đi bđ mày có skin vinh danh,1,test,"['con cặc', 'địt mẹ', 'cu mẹ']","['O', 'O', 'O', 'O', 'O', 'B-T', 'I-T', 'O', 'O', 'O', 'B-T', 'I-T', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-T', 'I-T', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",,,9.157,27772,,9.157
fosd,fosd_4012.wav,16000,hàng đống bưởi,0,external_non_toxic,[],[],,,2.664,27773,SPEAKER_02516,2.664
fosd,fosd_25034.wav,16000,"Với diễn biến này , chính sách bình ổn sẽ gặp nhiều khó khăn .",0,train,[],[],,,4.104,27774,SPEAKER_01985,4.104
vitosa,vitosa_train_8479.wav,16000,nhanh khẩn trương địt con mẹ nó rẽ hướng nào ông ơi,1,train,[],[],,,2.531,27775,,2.531
retrieval,S18XXLEo6uE_97.wav,16000,,0,train,[],[],,,6.268,27776,SPEAKER_00943,6.268
fosd,fosd_16714.wav,16000,"Tuy nhiên , họ cũng phải chấp nhận giá thuê rất đắt .",0,train,[],[],,,2.76,27777,SPEAKER_00211,2.76
common_voice,cv_1421.wav,16000,Sao con tôi lại khổ thế này hả trời,0,validation,[],[],,,3.996,27778,SPEAKER_00643,3.996
fosd,fosd_3117.wav,16000,các phòng có két sắt không,0,external_non_toxic,[],[],,,1.704,27779,SPEAKER_02715,1.704
fosd,fosd_16968.wav,16000,động cơ có vấn đề anh có thể làm ơn kiểm tra được không,0,train,[],[],,,3.288,27780,SPEAKER_00211,3.288
vitosa,vitosa_validation_428.wav,16000,lên level sáu trước hết luôn nè địt mẹ à có thằng AD này cũng lên level sáu đánh rồng đi làm cái dì đó đi úi ông Teemo này cứ đi dòng dòng bên đây,1,validation,[],[],,,10.405,27781,,10.405
fosd,fosd_2348.wav,16000,tám tổ chức công đoàn ở đức tạo thành liên đoàn lao động đức,0,external_non_toxic,[],[],,,2.808,27782,SPEAKER_00290,2.808
retrieval,7kB_BvGGN6s_43.wav,16000,,0,train,[],[],,,5.564,27783,SPEAKER_01793,5.564
fosd,fosd_635.wav,16000,rất hân hạnh khi nào tôi sẽ gặp lại,0,external_non_toxic,[],[],,,2.136,27784,SPEAKER_02596,2.136
vitosa,vitosa_train_3510.wav,16000,cho mày thấy cái cảnh khổ đụ má nuông chiều riết rồi quen để mở tủ lấy tiền mày ơi,1,train,[],[],,,8.701,27785,,8.701
fosd,fosd_5089.wav,16000,tôi là người anh,0,external_non_toxic,[],[],,,1.344,27786,SPEAKER_01731,1.344
fosd,fosd_22167.wav,16000,Index trong tuần tới sẽ tiếp tục xu hướng giảm nhẹ.,0,train,[],[],,,3.912,27787,SPEAKER_00078,3.912
retrieval,w_Fr7m0rntQ_57.wav,16000,,0,train,[],[],,,9.084,27788,SPEAKER_00752,9.084
vitosa,vitosa_train_1855.wav,16000,levi rootkit địt con mẹ thằng lồn này levi nè rồi hông có hông có tên hông có tên hông có tên levi rootkit,1,train,[],[],,,6.757,27789,,6.757
vitosa,vitosa_train_7051.wav,16000,từ trên địt lên trên địt sang từ sáng địt mà không chắn chắn lồn con đĩ mẹ nhà mày lên địt thì phải địt như bố mày mà địt từ mùa thu qua mùa hạ địt xả xạ như trưởng hạ địt lông du như ba con thu sex thì lạng lách như khoa pug thì giam mình như con năm thì cho địt nhấm lỏ chứ cho địt linh dinh như con phò ấy,1,train,[],[],,,13.84425,27790,,13.84425
common_voice,cv_4466.wav,16000,Thậm chí dùng cả cơ thể để mời gọi,0,validation,[],[],,,4.356,27791,SPEAKER_00655,4.356
vitosa,vitosa_validation_696.wav,16000,con chó Ba gà mày coi chừng tao nha con chó tao lấy nhẹ lỗ tai lỗ đít mày bằng hoa cải thầy nói thẳng như này như nó nhanh,1,validation,[],[],,,10.609,27792,,10.609
retrieval,qXHma6XYctI_102.wav,16000,,0,train,[],[],,,4.028,27793,SPEAKER_00035,4.028
fosd,fosd_17137.wav,16000,"Con trai của bố hãy cố gắng học tập , rèn luyện cho tốt nhé .",0,external_non_toxic,[],[],,,4.224,27794,SPEAKER_04271,4.224
vitosa,vitosa_train_8002.wav,16000,Tám cảm mơn em Nhung ơi đọ bướm với chị không em chị Ngân chín mươi tám đây,1,train,[],[],,,8.125,27795,,8.125
vitosa,vitosa_test_44.wav,16000,duyên ơi duyên bị cái lồn gì đấy,1,test,['lồn'],"['O', 'O', 'O', 'O', 'O', 'B-T', 'O', 'O']",,,5.1465625,27796,,5.1465625
vitosa,vitosa_train_1088.wav,16000,ơi tức là sáng tác ba bài mà có con đĩ bê đê ở hóc môn là con nhỏ tên là con đạt,1,train,[],[],,,6.757,27797,,6.757
fosd,fosd_9028.wav,16000,trạm xe kéo gần nhất ở đâu,0,train,[],[],,,2.184,27798,SPEAKER_00427,2.184
retrieval,hVHuyezjsdg_25.wav,16000,,0,train,[],[],692.834,695.902,3.068,27799,SPEAKER_01603,3.068
fosd,fosd_21071.wav,16000,"Việc gì vượt tầm của mình , phường kiến nghị với cấp trên giải quyết .",0,train,[],[],,,7.056,27800,SPEAKER_00926,7.056
fosd,fosd_12527.wav,16000,không độc,0,external_non_toxic,[],[],,,0.888,27801,,0.888
fosd,fosd_22981.wav,16000,nó không phải mối bận tâm của chúng tôi,0,train,[],[],,,3.336,27802,SPEAKER_00059,3.336
vitosa,vitosa_test_221.wav,16000,thầy ơi khi mà thầy làm chủ tịch tổng giám đốc những tập đoàn lớn như thế chắc thầy bận lắm mà ông.,0,test,[],[],,,7.0,27803,,7.0
fosd,fosd_12173.wav,16000,bạn có biết loại nào nổi tiếng nhất của người nhật không,0,external_non_toxic,[],[],,,3.0,27804,SPEAKER_00255,3.0
fosd,fosd_23840.wav,16000,"Bên cạnh đó , cũng nảy sinh những khác biệt , mâu thuẫn , thậm chí xung đột .",0,external_non_toxic,[],[],,,4.944,27805,SPEAKER_04402,4.944
